Region	DNase	HET	TSS	acetylations	bivalent promoters	enhancers	exon	others	polycomb repressed	promoters	quescient	transcribed and enhancer	transcription	weak enhancers	weak transcription	znf
chr3:192925434-192925694	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.92307692307692	0.0	68.07692307692308	0.0	0.0	0.0	0.0	0.0
chr2:163224357-163224614	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0
chr1:186833252-186833535	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr20:7394961-7395319	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0
chr1:230131407-230131729	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0
chr1:93297637-93297955	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0
chr8:110315241-110315662	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0
chr7:30784531-30784925	0.0	0.0	0.0	0.0	0.0	0.0	35.786802030456855	0.0	0.0	0.0	0.0	0.0	64.21319796954315	0.0	0.0	0.0
chr21:41301900-41302272	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr1:110011627-110012056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0
chr3:16270101-16270568	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0
chr4:34040519-34040949	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0
chr13:109744735-109745161	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.699530516431924	0.0	0.0	0.0	72.30046948356808	0.0	0.0
chr3:146719002-146719438	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0
chr2:225498922-225499395	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	76.53276955602537	0.0	23.46723044397463	0.0	0.0	0.0	0.0	0.0
chr11:55944764-55945323	0.0	71.37745974955277	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.622540250447226	0.0	0.0	0.0	0.0	0.0
chr14:60115153-60115627	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0
chr15:49575502-49576241	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	94.85791610284167	0.0	0.0	0.0	5.142083897158322	0.0
chr3:19700777-19701435	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0
chr15:63042496-63043448	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0
chr2:177121882-177122733	0.0	0.0	0.0	0.0	0.0	70.50528789659224	0.0	0.0	0.0	0.0	29.494712103407757	0.0	0.0	0.0	0.0	0.0
chr1:21810761-21811625	0.0	0.0	0.0	16.89814814814815	0.0	0.0	0.0	0.0	0.0	0.0	69.44444444444444	0.0	0.0	13.657407407407407	0.0	0.0
chr11:62213706-62214685	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr10:110113331-110114209	0.0	0.0	0.0	0.0	0.0	0.0	19.020501138952163	0.0	0.0	0.0	0.0	0.0	80.97949886104784	0.0	0.0	0.0
chr10:9294180-9295154	0.0	0.0	0.0	0.0	0.0	20.533880903490758	0.0	0.0	0.0	0.0	0.0	0.0	0.0	79.46611909650923	0.0	0.0
chr4:52212474-52213442	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8264462809917356	0.0	0.0	20.66115702479339	0.0	0.0	78.51239669421489	0.0	0.0
chr13:70142952-70144226	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0
chr3:192358365-192359689	0.0	0.0	0.0	30.211480362537763	0.0	0.0	0.0	0.0	0.0	0.0	69.78851963746223	0.0	0.0	0.0	0.0	0.0
chr12:41137184-41138494	0.0	15.267175572519085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	84.7328244274809	0.0	0.0	0.0	0.0	0.0
chr1:163450586-163453792	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	56.89332501559575	0.0	43.10667498440424	0.0	0.0	0.0	0.0	0.0
chr16:68917450-68919995	0.0	0.0	0.0	0.0	0.0	0.0	7.858546168958743	0.0	0.0	0.0	0.0	0.0	39.29273084479371	0.0	52.848722986247544	0.0
chr1:240510038-240510700	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0
chr3:108801102-108802181	0.0	23.262279888785915	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	76.73772011121409	0.0	0.0	0.0	0.0	0.0
chr1:110010852-110012165	0.0	0.0	0.0	0.0	0.0	0.0	15.232292460015232	0.0	0.0	0.0	0.0	75.17136329017518	9.596344249809597	0.0	0.0	0.0
chr12:74703786-74703979	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0
chr2:169101274-169101463	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr6:111704965-111705193	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0
chr12:12155854-12156099	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0
chr18:1512069-1512349	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr16:88931587-88931882	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0
chr14:66975576-66976034	0.0	0.0	0.0	43.66812227074236	0.0	0.0	0.0	0.0	0.0	0.0	32.96943231441048	0.0	0.0	23.362445414847162	0.0	0.0
chr14:98192230-98192797	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0
chr5:164930017-164930577	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0
chr3:115084689-115085245	0.0	0.0	0.0	0.0	0.0	88.48920863309353	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.510791366906476	0.0	0.0
chr1:50628180-50628772	0.0	0.0	0.0	7.4324324324324325	0.0	0.0	0.0	0.0	0.0	0.0	92.56756756756756	0.0	0.0	0.0	0.0	0.0
chr4:37520241-37520798	0.0	24.59605026929982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	75.40394973070018	0.0	0.0	0.0	0.0	0.0
chr3:136978452-136979117	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.075187969924812	0.0	15.939849624060152	53.984962406015036	0.0	0.0
chr8:113116583-113117345	0.0	49.08136482939632	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.91863517060368	0.0	0.0	0.0	0.0	0.0
chr16:19313815-19314682	0.0	7.26643598615917	0.0	0.461361014994233	0.0	0.0	0.0	0.0	69.20415224913495	0.0	0.0	0.0	0.0	23.06805074971165	0.0	0.0
chr4:122894895-122896133	0.0	0.0	0.0	16.15508885298869	0.0	16.15508885298869	0.0	0.0	0.0	0.0	0.0	67.68982229402262	0.0	0.0	0.0	0.0
chr2:147158129-147159391	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	91.83835182250397	0.0	0.0	8.161648177496037	0.0	0.0
chr16:89613305-89616569	0.0	0.0	0.0	0.0	24.509803921568626	36.060049019607845	0.0	0.0	30.637254901960787	2.6654411764705883	6.127450980392156	0.0	0.0	0.0	0.0	0.0
chr9:2794726-2799102	0.0	0.0	0.0	0.0	0.0	0.0	13.711151736745887	0.0	0.0	0.0	0.0	9.140767824497258	58.866544789762344	0.0	18.281535648994517	0.0
chr2:112845271-112850074	0.0	16.656256506350196	0.0	8.328128253175098	0.0	34.37434936498022	0.0	0.0	8.328128253175098	0.0	23.985009369144286	0.0	0.0	8.328128253175098	0.0	0.0
chr4:122302718-122304644	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	89.61578400830737	0.0	10.384215991692628	0.0
chr1:110840337-110840709	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46.236559139784944	0.0	53.76344086021505	0.0	0.0	0.0	0.0	0.0
chr2:145485645-145486726	0.0	0.0	0.0	18.501387604070306	0.0	0.0	0.0	0.0	0.0	0.0	81.4986123959297	0.0	0.0	0.0	0.0	0.0
chr18:23744239-23746131	0.0	0.0	0.0	0.0	0.0	5.021141649048626	0.0	0.0	21.141649048625794	0.0	52.85412262156448	0.0	0.0	20.983086680761097	0.0	0.0
chr11:126694468-126696511	0.0	0.0	0.0	10.083210964268233	0.0	21.390112579539892	0.0	0.0	19.579050416054823	0.0	19.579050416054823	0.0	0.0	29.368575624082233	0.0	0.0
chr12:92051778-92053999	0.0	0.0	0.0	18.0099054479964	0.0	2.0711391265195855	0.0	0.0	0.0	0.0	61.90904997748762	0.0	0.0	18.0099054479964	0.0	0.0
chr16:80175593-80175772	0.0	0.0	0.0	61.452513966480446	0.0	38.547486033519554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr19:51657843-51658034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr4:124530076-124530276	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr1:47424110-47424320	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr5:109078433-109078634	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0
chr3:94946267-94946499	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr14:74968643-74968917	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.708029197080293	0.0	0.0	80.2919708029197	0.0	0.0
chr16:57984921-57985137	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr12:85489262-85489479	0.0	0.0	0.0	0.0	0.0	73.73271889400922	0.0	0.0	26.26728110599078	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr1:96863857-96864108	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0
chr3:108224765-108225037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0
chr11:115597770-115598065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0
chr2:26038439-26038733	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0
chr10:65304082-65304374	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0
chr2:137053948-137054211	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0
chr22:40575487-40575834	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0
chr11:10084488-10084830	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr1:36418696-36419145	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.516703786191535	0.0	67.48329621380846	0.0
chr5:172722489-172722966	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr13:67031377-67031806	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0
chr14:104115109-104115603	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr22:18050940-18051497	0.0	0.0	0.0	16.87612208258528	0.0	47.217235188509875	0.0	0.0	0.0	0.0	35.90664272890485	0.0	0.0	0.0	0.0	0.0
chr12:61805905-61806508	0.0	81.09452736318407	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.90547263681592	0.0	0.0	0.0	0.0	0.0
chr17:58256446-58256993	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.283363802559414	0.0	64.71663619744058	0.0	0.0	0.0	0.0	0.0
chr15:48103539-48104105	0.0	0.0	0.0	0.0	0.0	53.35689045936396	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46.64310954063604	0.0	0.0
chr5:91084986-91085498	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0
chr7:20822588-20823242	0.0	9.327217125382264	0.0	0.0	0.0	0.0	0.0	0.0	61.16207951070336	0.0	29.510703363914377	0.0	0.0	0.0	0.0	0.0
chr2:52407298-52407943	0.0	25.426356589147286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	74.57364341085271	0.0	0.0	0.0	0.0	0.0
chr2:145917619-145918332	0.0	0.0	0.0	0.0	0.0	42.07573632538569	0.0	0.0	0.0	0.0	1.8232819074333801	0.0	0.0	56.100981767180926	0.0	0.0
chr1:95017088-95017772	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
